Starting run from scratch
31,train,8.051542296805906,0.9477149248123169,8543.086811304092,7460,20679670784,23708303360,20
31,val,30.004964101388587,0.8018354773521423,416.854287147522,1288,4476877312,23708303360,20
32,train,8.012652831167063,0.9479674696922302,8358.175219297409,7460,20679670784,23708303360,20
32,val,30.04237925784188,0.8015883564949036,406.0450530052185,1288,4476877312,23708303360,20
33,train,7.763403849691232,0.949586033821106,8328.012098312378,7460,20679670784,23708303360,20
33,val,29.28287034301284,0.8066044449806213,404.41401839256287,1288,4476877312,23708303360,20
Resuming from epoch 34
34,train,7.573293856577323,0.9508205652236938,9154.243382692337,7460,20681964032,23708303360,20
34,val,30.18933793772822,0.8006177544593811,463.0029013156891,1288,4476877312,23708303360,20
35,train,7.524291167949544,0.9511387944221497,9030.099801301956,7460,20679670784,23708303360,20
35,val,29.622660583590868,0.8043603301048279,463.8700053691864,1288,4476877312,23708303360,20
36,train,7.45201787744067,0.9516081213951111,9018.357985496521,7460,20679670784,23708303360,20
36,val,28.55807159554144,0.811391294002533,469.41025495529175,1288,4476877312,23708303360,20
37,train,7.378999495953721,0.9520822763442993,9053.267354726791,7460,20679670784,23708303360,20
37,val,28.682808265922972,0.8105674982070923,468.84725284576416,1288,4476877312,23708303360,20
38,train,7.102061332390711,0.9538806676864624,9040.337522745132,7460,20679670784,23708303360,20
38,val,30.93847071902352,0.795670211315155,468.9244439601898,1288,4476877312,23708303360,20
39,train,7.1799375537892764,0.9533749222755432,9052.975281953812,7460,20679670784,23708303360,20
39,val,30.07627170574591,0.801364541053772,464.2800467014313,1288,4476877312,23708303360,20
40,train,6.864778903150686,0.955421507358551,9214.012478351593,7460,20679670784,23708303360,20
40,val,28.567589811656784,0.8113284111022949,476.7960624694824,1288,4476877312,23708303360,20
41,train,6.610012069783965,0.9570759534835815,9244.500396728516,7460,20679670784,23708303360,20
41,val,29.568316045014754,0.8047192096710205,483.4706711769104,1288,4476877312,23708303360,20
42,train,6.684448173154775,0.9565925598144531,9345.788794994354,7460,20679670784,23708303360,20
42,val,29.551720728785355,0.8048288226127625,490.3276093006134,1288,4476877312,23708303360,20
43,train,6.494132887582038,0.9578284025192261,10099.05377292633,7460,20679670784,23708303360,20
43,val,28.39817111980841,0.8124473094940186,481.4131226539612,1288,4476877312,23708303360,20
44,train,6.5640094516743925,0.9573746919631958,9650.340582609177,7460,20679670784,23708303360,20
44,val,28.663564859710124,0.8106945753097534,477.0696141719818,1288,4476877312,23708303360,20
Best validation loss 27.417139894473628 from epoch 26
Resuming from epoch 45
Best validation loss 27.417139894473628 from epoch 26
val (one clip) R2:   0.805 (0.781 - 0.826)
val (one clip) MAE:  4.10 (3.94 - 4.27)
val (one clip) RMSE: 5.43 (5.19 - 5.68)
Resuming from epoch 45
Best validation loss 27.417139894473628 from epoch 26
val (one clip) R2:   0.805 (0.781 - 0.826)
val (one clip) MAE:  4.10 (3.94 - 4.27)
val (one clip) RMSE: 5.43 (5.19 - 5.68)
Resuming from epoch 45
Resuming from epoch 27
val (one clip) R2:   0.805 (0.781 - 0.826)
val (one clip) MAE:  4.10 (3.94 - 4.27)
val (one clip) RMSE: 5.43 (5.19 - 5.68)
val (all clips) R2:   0.828 (0.808 - 0.846)
val (all clips) MAE:  3.90 (3.75 - 4.05)
val (all clips) RMSE: 5.10 (4.88 - 5.33)
test (one clip) R2:   0.794 (0.771 - 0.815)
test (one clip) MAE:  4.18 (4.01 - 4.35)
test (one clip) RMSE: 5.55 (5.30 - 5.80)
test (all clips) R2:   0.816 (0.795 - 0.834)
test (all clips) MAE:  3.98 (3.82 - 4.14)
test (all clips) RMSE: 5.25 (5.01 - 5.48)
